"id","player_pc_id","club_pc_id","match_count","bat_average","avg_bat_position","overs_per_game","wickets_per_over"
2366,150955,1033,27,1.4444,8.7407,6.592592592592593,0.2303370786516854
2367,110908,1033,5,0.4000,10.6000,0.8,0
2368,10476,1529,6,5.3333,8.1667,0,0
2369,3625644,1529,9,0.6667,6.2222,1,0.3333333333333333
2370,3340300,1529,6,10.1667,3.0000,4.333333333333333,0.07692307692307693
2371,3653819,1529,7,7.1429,7.2857,6.628571428571428,0.21551724137931036
2374,3788257,1529,7,1.0000,6.4286,5.428571428571429,0.05263157894736842
2375,3402144,1529,11,0.4545,9.0909,3.5,0.15584415584415584
2376,3710479,1529,11,1.4545,7.1818,0.5727272727272728,0
2378,1107278,701,13,22.3846,1.6154,0,0
2381,1685254,701,21,20.5714,5.2857,6.604761904761904,0.3100216294160058
2383,3615859,701,7,3.8571,4.2857,0.7142857142857143,0.2
2385,1006539,701,18,6.7222,7.1667,4.116666666666666,0.2834008097165992
2386,3661247,701,12,2.4167,8.3333,1.25,0.06666666666666667
2387,3624069,701,15,1.8667,9.6000,0,0
2389,1661641,2720,11,13.0000,3.9091,0.018181818181818184,0
2390,1661640,2720,17,20.1176,4.5294,4.017647058823529,0.14641288433382138
2391,3341701,2720,15,10.6667,5.8667,0.6,0.2222222222222222
2392,907448,2720,11,13.0909,6.2727,2.3636363636363638,0.38461538461538464
2393,1580062,2720,42,4.1905,7.8810,4.438095238095238,0.24141630901287553
2394,1539107,2720,22,3.0455,9.5909,7.068181818181818,0.21221864951768488
2395,571756,2720,6,2.0000,9.3333,3.3333333333333335,0.45
2397,3556320,2043,5,14.8000,7.6000,0,0
2399,910283,4554,10,23.4000,2.2000,1.1,0.2727272727272727
2400,348402,4554,9,21.3333,3.5556,2.5555555555555554,0.13043478260869565
2402,18744,4554,8,26.7500,4.8750,0,0
2403,648714,4554,9,14.2222,5.1111,0.2222222222222222,0
2404,3589193,4554,6,12.5000,5.6667,1.6666666666666667,0.1
2405,42454,4554,7,1.5714,7.5714,7.657142857142857,0.27985074626865675
2409,1121450,4554,9,2.8889,9.4444,9.333333333333334,0.17857142857142858
2412,947194,1244,5,20.6000,5.6000,0.8,0
2413,3390860,1244,6,5.6667,4.6667,1.6666666666666667,0.2
2414,3721307,1244,6,11.5000,2.8333,0,0
2416,1202278,1244,5,29.2000,2.2000,3.6,0.05555555555555555
2418,1831436,1244,5,8.6000,7.4000,8.4,0.19047619047619047
2419,3544491,1244,5,5.0000,9.4000,4.2,0.047619047619047616
2420,575956,868,7,24.7143,2.1429,0,0
2422,3725279,868,5,42.0000,2.4000,0,0
2424,4316275,868,7,19.0000,3.7143,1.1428571428571428,0
2426,1441651,868,7,4.1429,7.8571,5.1571428571428575,0.16620498614958448
2427,3377191,868,6,6.0000,7.0000,4.283333333333334,0.11673151750972761
2428,3322513,868,6,9.3333,8.5000,7.25,0.22988505747126436
2429,3598340,868,7,1.1429,10.4286,5.428571428571429,0.18421052631578946
2431,3629137,1033,18,2.6667,5.9444,4.35,0.10217113665389528
2432,4120211,1033,12,21.4167,2.8333,2.25,0.18518518518518517
2433,3412613,1033,5,6.0000,6.0000,7.68,0.18229166666666669
2434,3558640,1033,14,10.5000,5.2143,2.2857142857142856,0.0625
2435,3926625,1033,10,0.4000,8.5000,0.23000000000000004,0.8695652173913042
2436,3905614,1033,9,2.7778,8.8889,4,0.19444444444444445
2437,488080,4254,6,7.8333,7.3333,7,0.047619047619047616
2438,904241,4254,8,7.2500,4.7500,2,0.3125
2443,1912271,4254,10,12.2000,7.1000,6.7299999999999995,0.23774145616641904
2451,965987,16718,5,13.4000,5.6000,0,0
2458,32420,4713,39,18.1795,1.7949,0.28205128205128205,0.09090909090909091
2459,962759,4713,38,16.3421,5.1316,1.631578947368421,0.16129032258064516
2460,171178,4713,24,12.8750,4.3750,2.9333333333333336,0.15625
2461,685753,4713,21,8.1905,6.1905,3.857142857142857,0.1111111111111111
2462,4157329,4713,7,0.8571,7.8571,1.2,0.11904761904761904
2463,328320,4713,38,3.0263,9.7895,7.847368421052631,0.15425888665325285
2468,863011,5056,5,19.6000,3.0000,1,0.4
2477,3702686,5625,13,10.1538,5.8462,0,0
2478,50130,5625,15,5.0667,8.3333,0,0
2479,4585,6749,24,27.3750,3.2500,0.09166666666666667,0
2480,136405,6749,29,24.9310,1.8276,0.034482758620689655,0
2481,3604424,6749,32,9.9063,5.0313,1.896875,0.09884678747940691
2482,1696763,6749,38,25.1053,4.7632,0.9473684210526315,0.16666666666666666
2483,136381,6749,36,4.6944,7.8333,0,0
2484,1740821,6749,14,11.7857,7.1429,6.935714285714285,0.10298661174047374
2485,136402,6749,27,29.5185,2.0741,5.237037037037037,0.21216407355021216
2486,933649,6749,28,8.2857,7.8214,6.017857142857143,0.19584569732937684
2487,1931942,6749,43,2.8372,9.6512,5.818604651162791,0.15987210231814547
2488,99393,8860,7,23.0000,1.8571,0.7142857142857143,0
2489,1746936,5625,14,10.6429,5.8571,3.057142857142857,0.23364485981308414
2490,636864,4884,10,23.5000,4.1000,0.8,0.125
2491,982255,5625,38,21.2105,2.2632,1.5763157894736841,0.31719532554257096
2492,3551094,10477,10,31.4000,1.3000,3.6100000000000003,0.27700831024930744
2493,3591618,10477,10,14.4000,2.6000,1,0.1
2495,3551116,10477,10,30.7000,5.7000,0,0
2496,3968980,10477,7,2.7143,9.1429,2.5714285714285716,0
2497,4345714,6626,5,1.6000,8.6000,6.62,0.36253776435045315
2502,1368448,5625,16,14.4375,6.6250,5.525,0.21493212669683256
2503,22621,5625,19,20.0000,5.5789,2.7526315789473683,0.28680688336520077
2505,917125,10480,5,23.2000,5.2000,0,0
2506,127408,10480,5,7.2000,10.6000,3.6,0.16666666666666666
2507,1635770,5068,12,13.9167,1.3333,0.525,0.15873015873015872
2508,3823117,5068,10,24.7000,3.5000,4.4,0.2727272727272727
2509,3384306,5068,14,7.3571,6.4286,1.4285714285714286,0.1
2510,3365547,5068,14,26.3571,4.5000,0.2857142857142857,0
2512,3591462,5068,12,16.8333,5.8333,8.833333333333334,0.1792452830188679
2513,3591461,5068,12,2.4167,8.8333,5.233333333333333,0.1910828025477707
2514,3609599,5068,7,6.5714,7.8571,2.7857142857142856,0.20512820512820512
2516,3846700,5068,13,4.1538,9.3846,7.776923076923077,0.23738872403560832
2518,43269,5625,21,17.8095,2.8571,0,0
2519,172933,5625,34,6.1176,7.4118,4.023529411764706,0.2046783625730994
2520,3976487,5625,21,12.5714,5.2381,4.571428571428571,0.19791666666666666
2521,3812932,5625,10,0.7000,9.2000,3.3,0.030303030303030304
2522,3304864,5625,15,13.5333,5.6000,1.8666666666666667,0.21428571428571427
2523,41017,5625,12,2.6667,7.9167,0,0
2525,130266,5625,15,1.0667,10.8667,8.006666666666666,0.19150707743547046
2526,1328823,3138,42,6.9048,5.7381,5.70952380952381,0.1751459549624687
2528,164746,5625,9,11.8889,3.4444,0,0
2529,3320342,5625,32,5.7813,9.3125,7.48125,0.23809523809523808
2531,3306838,6311,5,3.0000,9.0000,8.24,0.2669902912621359
2533,1664189,5625,19,2.6316,9.2632,3.6842105263157894,0.17142857142857143
2534,4104981,1477,7,11.7143,6.7143,4.857142857142857,0.14705882352941177
2535,2640588,1477,10,26.4000,6.5000,8.45,0.08284023668639054
2536,945280,1477,12,14.3333,3.8333,0.25,0
2537,3586564,1477,12,20.1667,1.7500,1,0.16666666666666666
2539,3610714,1477,9,8.1111,6.7778,6.888888888888889,0.1774193548387097
2540,3863144,1477,11,3.3636,9.0909,0,0
2541,436488,1477,6,2.1667,8.1667,1.4000000000000001,0
2542,3928214,1477,5,9.8000,8.0000,1.06,0.37735849056603776
2543,3259758,5625,15,11.8000,5.6000,0,0
2544,4065487,4242,13,39.1538,2.0769,1.6923076923076923,0.13636363636363635
2545,1533381,4242,13,11.9231,2.6923,0,0
2546,1132145,4242,22,18.7727,2.5909,0,0
2547,1095798,4242,19,7.3158,5.4211,1.2105263157894737,0.08695652173913043
2548,1627506,4242,25,4.4400,6.3200,0,0
2549,4342298,4242,29,5.0690,8.7931,7.931034482758621,0.22608695652173913
2550,30532,4242,17,1.3529,9.8824,7.0058823529411764,0.15952980688497062
2551,1458141,4242,17,0.5294,10.8235,7.2,0.16339869281045752
2553,3305025,5625,16,13.8750,6.7500,5.70625,0.18619934282584885
2554,3314009,40,6,44.3333,2.0000,0,0
2556,3739943,40,6,24.0000,3.6667,1.5,0
2559,3386351,40,5,0.4000,10.6000,1,0.2
2560,3697642,5625,14,2.2857,9.6429,4.95,0.17316017316017318
2561,4340141,10480,7,22.5714,2.1429,0,0
2562,4201456,10480,6,14.3333,7.0000,4.833333333333333,0.10344827586206896
2564,4340134,10480,11,17.7273,5.5455,4.918181818181818,0.22181146025878004
2566,3550139,10480,6,12.6667,4.6667,0,0
2567,4161575,10480,8,14.5000,5.5000,4.75,0.34210526315789475
2569,3890938,10480,5,7.8000,7.4000,0.64,0.9375
2570,4340139,10480,9,6.0000,8.5556,4.055555555555555,0.1917808219178082
2571,3550127,10480,5,7.2000,9.2000,2.4,0.08333333333333333
2576,1735495,5625,7,8.0000,7.4286,7.714285714285714,0.18518518518518517
2577,4060501,6133,7,16.1429,3.0000,0.18571428571428572,1.5384615384615383
2579,4137085,5625,10,36.9000,3.6000,2.4,0.16666666666666666
2581,1443694,6311,13,24.2308,3.4615,0,0
2583,200045,5625,7,7.5714,5.2857,0.2857142857142857,0
2584,3453778,4437,12,10.0833,3.5833,0.3333333333333333,0.25
2586,1365159,4437,5,26.8000,5.0000,1,0
2587,4214573,4437,5,7.8000,7.0000,5.08,0.15748031496062992
2588,3378651,4437,13,1.3846,9.7692,2.853846153846154,0.1347708894878706
2590,3443219,5625,5,17.4000,4.8000,5.4,0.25925925925925924
2596,204191,5625,11,3.5455,6.5455,1.3636363636363635,0.13333333333333333
2597,3905940,5625,10,6.7000,4.7000,2.5,0.44
2598,1593782,5625,11,7.9091,5.9091,2.6181818181818177,0.34722222222222227
2601,204125,5625,8,1.1250,6.6250,0.9,0.2777777777777778
2602,204122,5625,9,8.4444,2.8889,0.6666666666666666,0.16666666666666666
2603,4167881,5625,7,5.4286,8.2857,2.357142857142857,0.24242424242424243
2604,4167864,5625,7,0.0000,8.8571,0.7428571428571429,0.7692307692307692
2605,204116,5625,11,10.0000,3.8182,1.6363636363636365,0.05555555555555555
2606,1653592,6626,5,14.6000,5.0000,1.6199999999999999,0.1234567901234568
2608,1653597,6626,9,7.3333,4.1111,1.911111111111111,0.11627906976744186
2609,3570842,6626,10,7.1000,4.5000,3,0.3
2611,3594859,6626,5,8.2000,7.0000,2.84,0.35211267605633806
2612,1492909,6626,10,2.5000,8.8000,4.4,0.1590909090909091
2615,1122145,6626,14,20.2143,6.7857,5.307142857142857,0.16150740242261105
2616,1615991,6626,6,2.3333,9.1667,5.916666666666667,0.14084507042253522
2621,4331054,6626,5,5.8000,4.6000,4.4,0.2727272727272727
2623,1670072,6626,7,8.1429,8.0000,6.485714285714287,0.2863436123348017
2628,2666112,5625,11,6.8182,6.7273,1.3636363636363635,0.4666666666666667
2629,3405822,817,11,6.5455,5.3636,3.909090909090909,0.13953488372093023
2630,3594702,817,12,4.9167,6.9167,4,0.2916666666666667
2631,3896323,817,18,16.3333,4.1667,1,0.05555555555555555
2632,3427066,817,10,8.8000,6.0000,2.84,0.17605633802816903
2634,3405861,817,6,6.5000,7.0000,5.333333333333333,0.1875
2638,3896324,817,9,0.1111,10.4444,5.144444444444444,0.17278617710583155
2639,3923357,817,5,6.0000,8.4000,0,0
2641,3552982,2336,5,27.0000,1.0000,2.2199999999999998,0.1801801801801802
2642,3552998,2336,8,7.8750,4.2500,2.6625,0.2347417840375587
2644,3553104,2336,5,17.0000,5.0000,1.6,0.25
2646,3552994,2336,6,7.8333,2.1667,2.1666666666666665,0.15384615384615385
2647,3553021,2336,5,2.4000,6.4000,2.4,0.16666666666666666
2648,3553102,2336,9,6.0000,7.2222,2.888888888888889,0.5384615384615384
2649,3553112,2336,7,9.5714,6.7143,1.8857142857142857,0.15151515151515152
2650,0,2336,9,4.3333,4.0000,2.5,0.4
2651,3553007,2336,5,11.2000,4.8000,2.2,0.45454545454545453
2652,4167870,5625,6,9.1667,6.3333,2.183333333333333,0.3816793893129771
2654,3855049,6228,11,11.8182,4.0000,0.5454545454545454,0.5
2655,3855069,6228,7,5.2857,7.8571,1.7142857142857142,0.5833333333333334
2656,3855068,6228,8,11.0000,4.5000,1.875,0.4
2657,3861672,6228,7,10.8571,4.8571,2.5,0.22857142857142856
2658,3861666,6228,6,14.8333,3.5000,2.8333333333333335,0.29411764705882354
2659,3855048,6228,11,9.2727,5.5455,2.1818181818181817,0.2916666666666667
2660,3855056,6228,12,2.7500,5.9167,2.4166666666666665,0.5172413793103449
2661,3861669,6228,5,6.0000,4.6000,2.2,0.09090909090909091
2664,3855062,6228,10,3.7000,5.7000,1.6,0.1875
2665,4127579,5756,17,12.5882,5.0588,3.1176470588235294,0.2641509433962264
2666,4187554,5756,5,6.0000,7.2000,2.44,0.24590163934426232
2667,4127576,5756,7,1.7143,6.1429,0,0
2670,3539429,5625,9,4.1111,6.2222,1.7777777777777777,0.1875
2671,3579257,5625,7,12.5714,5.5714,0.8571428571428571,0
2683,1686274,4962,15,16.1333,2.0667,0.5333333333333333,0.25
2684,1648213,4962,14,23.9286,3.3571,4.371428571428572,0.24509803921568626
2686,3445684,4962,8,36.1250,4.8750,7.975,0.031347962382445145
2687,3559746,4962,16,13.1875,7.0000,6.25,0.14
2688,963646,4962,6,1.6667,9.0000,0.3333333333333333,0
2689,1295552,4962,8,17.1250,7.3750,9.25,0.22972972972972974
2690,3681482,4962,11,25.9091,7.4545,0.9090909090909091,0.1
2691,3559848,4962,5,9.2000,7.6000,3.8,0.3157894736842105
2692,1105446,4962,14,4.3571,10.3571,9.285714285714286,0.18461538461538463
2693,172944,5625,27,24.7037,3.5185,0.3333333333333333,0
2694,877711,5625,32,14.5938,3.0313,0,0
2695,172919,5625,28,18.3214,7.2857,8.571428571428571,0.19583333333333333
2696,4341190,6651,8,22.2500,1.0000,0,0
2697,910660,6651,5,20.0000,2.8000,4.6,0
2698,3822667,6651,6,9.8333,3.6667,0,0
2699,910688,6651,11,10.0909,6.7273,6.7272727272727275,0.1891891891891892
2700,3806478,6651,10,10.8000,7.6000,7.2,0.125
2701,910635,6651,10,20.4000,5.5000,6.409999999999999,0.15600624024961
2702,3900640,6651,7,33.4286,5.2857,6.928571428571429,0.18556701030927836
2703,3656638,6651,12,14.5833,8.0833,8.616666666666667,0.17408123791102514
2704,1670089,6651,7,4.0000,6.5714,6.428571428571429,0.17777777777777778
2705,1399907,6651,12,15.4167,8.8333,3.5833333333333335,0.23255813953488372
2706,735517,1529,6,5.1667,1.0000,0,0
2709,568959,1529,5,7.0000,6.6000,10.2,0.2549019607843137
2710,3788255,1529,15,6.6000,5.6667,4.473333333333333,0.17883755588673622
2711,3561916,1529,9,4.0000,7.7778,6.555555555555555,0.22033898305084745
2712,122944,155,41,29.5610,2.0000,1.0731707317073171,0.09090909090909091
2713,904235,155,27,0.4444,10.6296,6.5814814814814815,0.19696117051209905
2714,172922,5625,10,0.4000,9.9000,2.2,0.18181818181818182
2715,533839,3742,36,18.0833,1.7500,7.347222222222222,0.19281663516068054
2716,2007817,3742,14,20.6429,4.2857,7.5,0.10476190476190476
2717,324584,3742,8,6.3750,6.3750,4.275,0.29239766081871343
2718,1301519,3742,12,22.7500,4.1667,1.4166666666666667,0.11764705882352941
2719,529156,3742,55,23.5455,3.6909,0.38181818181818183,0.19047619047619047
2720,3816426,3742,50,12.8800,3.6200,0.33,0.30303030303030304
2721,1652982,3742,12,7.7500,7.7500,3.85,0.15151515151515152
2722,1300847,3742,13,8.0000,7.8462,3.6923076923076925,0.16666666666666666
2723,3804449,3742,37,3.8919,9.5405,6.383783783783784,0.24132091447925488
2724,3852170,3742,47,1.0426,10.3191,6.429787234042553,0.15883520847121113
2725,1208240,3742,28,1.0714,10.5000,6.989285714285715,0.19417475728155337
2726,127689,5625,8,11.1250,4.5000,0.125,0
2727,3308553,828,9,51.4444,2.8889,0,0
2729,739987,828,9,24.4444,3.8889,0,0
2730,1483248,828,10,13.7000,3.3000,0,0
2731,1381963,828,6,5.6667,5.5000,5.666666666666667,0.2647058823529412
2732,4076601,828,9,14.6667,5.6667,0.1111111111111111,0
2733,806734,828,14,12.2857,8.0714,6.1571428571428575,0.1740139211136891
2734,1381960,828,15,8.0667,8.0000,7.266666666666667,0.1926605504587156
2735,426920,828,8,1.2500,8.5000,7.625,0.21311475409836064
2736,3618141,828,5,1.4000,11.0000,8,0.175
2737,113299,4254,11,21.5455,1.5455,0,0
2738,948446,4254,12,32.2500,1.7500,0,0
2739,948456,4254,9,17.5556,7.4444,8.511111111111113,0.09138381201044385
2740,524500,4254,6,25.3333,3.5000,0,0
2741,2642482,4254,9,24.6667,4.5556,2.2222222222222223,0.05
2742,3820905,4254,9,11.7778,6.1111,10.5,0.19047619047619047
2743,754280,4254,8,12.5000,7.5000,7.300000000000001,0.2054794520547945
2745,523101,4254,9,10.8889,6.8889,0,0
2746,18151,4254,7,0.1429,10.5714,3.9,0.21978021978021978
2749,185981,12402,8,7.0000,8.5000,9.5,0.23684210526315788
2750,186628,12402,17,13.7059,7.2941,6.529411764705882,0.15315315315315314
2751,112134,12402,15,15.8667,3.6000,0.3333333333333333,0
2752,270631,701,33,26.8788,3.8788,7.130303030303031,0.208244793880153
2754,1030094,701,23,23.3043,3.7391,0,0
2755,4176460,701,28,17.7500,4.5357,5.828571428571428,0.2144607843137255
2756,1548713,701,40,19.6750,4.5500,1.9575,0.15325670498084293
2757,1157562,701,12,14.8333,3.3333,0,0
2758,46566,701,38,13.2632,3.6579,0,0
2759,1666420,701,12,0.7500,9.0000,5.183333333333334,0.1607717041800643
2760,919277,701,30,10.5333,8.6667,7.9433333333333325,0.20981955518254303
2761,695453,701,25,2.4800,10.4800,7.704,0.17653167185877466
2762,4055779,6311,8,34.6250,2.6250,0,0
2763,1895673,6311,9,10.1111,3.4444,0.6666666666666666,0
2765,4055788,6311,7,12.7143,9.5714,4.571428571428571,0.09375
2766,4103514,6311,8,0.5000,11.0000,7.275,0.20618556701030927
2767,4088404,4962,6,16.1667,3.6667,0.3333333333333333,0
2769,622041,4962,14,17.1429,3.7143,0,0
2771,3858392,2431,58,22.7414,3.8621,0.7327586206896551,0.3058823529411765
2772,3321327,2431,40,18.4500,3.4500,4.9225,0.20822752666328084
2773,3541572,2431,9,18.4444,4.5556,0,0
2774,3570529,2431,29,16.0690,5.6552,2.8034482758620696,0.2337023370233702
2775,3586332,2431,38,13.6579,3.5789,0.02631578947368421,0
2776,3703464,2431,20,10.2000,5.8000,0.665,0.22556390977443608
2777,47838,2431,9,2.8889,9.5556,9.911111111111111,0.08968609865470852
2778,42695,12402,15,21.1333,1.4667,0.13333333333333333,0
2779,1504661,12402,11,7.0000,8.2727,4.763636363636364,0.1717557251908397
2780,34763,12402,12,4.3333,9.6667,6.5,0.21794871794871795
2781,707928,4438,28,22.4286,3.3929,7.182142857142857,0.174042764793635
2782,1712841,4438,20,24.2500,3.4500,2.35,0.1702127659574468
2783,3318297,4438,33,16.1212,3.4848,0,0
2784,1324229,4438,30,22.6000,5.3333,3.05,0.08743169398907104
2785,3635015,4438,11,13.4545,5.2727,4.909090909090909,0.18518518518518517
2786,3643626,4438,29,11.2069,8.1034,8.093103448275862,0.20451640391989775
2787,473470,4438,18,10.8889,7.9444,9.622222222222222,0.1905311778290993
2788,1798070,3742,23,8.8696,4.2174,0.8260869565217391,0.05263157894736842
2789,1806573,3742,17,12.8235,5.4706,2.7941176470588234,0.23157894736842105
2790,1894874,3742,45,13.1333,5.4889,2.64,0.18518518518518517
2791,47737,3742,5,25.8000,6.0000,0,0
2792,1102097,3742,29,11.5172,3.8966,0.4827586206896552,0
2793,2842248,3742,10,13.3000,8.4000,8.84,0.16968325791855202
2794,963125,3742,15,4.0000,7.2667,8.093333333333334,0.16474464579901152
2795,1687853,3742,16,8.3125,9.9375,7.2875000000000005,0.19725557461406518
2796,3729673,3742,41,2.0488,10.0732,7.68780487804878,0.18401015228426396
2797,409975,6680,9,6.1111,3.4444,0.1111111111111111,0
2798,3841739,6680,8,6.5000,7.1250,0.75,0
2799,1633360,6680,6,22.6667,5.0000,3.1666666666666665,0.15789473684210525
2801,3485779,6680,10,23.6000,4.5000,2.8,0.21428571428571427
2802,1904171,6680,11,13.9091,6.1818,0.5454545454545454,0.16666666666666666
2803,3805807,6680,12,4.0000,9.1667,4.858333333333333,0.25728987993138935
2804,408729,6680,11,18.3636,6.2727,0,0
2805,3485818,6680,8,2.6250,8.8750,4.675,0.21390374331550802
2806,3841634,6680,8,2.8750,10.1250,4.6,0.2173913043478261
2809,3565528,11249,10,26.5000,3.1000,6.3,0.1746031746031746
2810,4144267,11249,5,41.4000,4.6000,4.6,0.2608695652173913
2812,1897026,11249,14,48.7857,2.7857,6.071428571428571,0.15294117647058825
2813,4096820,11249,7,8.5714,9.5714,6.142857142857143,0.11627906976744186
2814,3520634,4149,8,29.6250,3.7500,10.75,0.3023255813953488
2815,2877,4149,10,5.0000,10.2000,0.7,0
2816,1914863,4149,11,0.5455,10.0909,5.1000000000000005,0.14260249554367202
2817,3837456,2336,6,4.8333,6.0000,2.1666666666666665,0.3076923076923077
2818,3837460,2336,7,4.1429,4.7143,1.7142857142857142,0.4166666666666667
2819,3553024,2336,8,8.6250,6.1250,0,0
2820,3553025,2336,6,7.8333,1.8333,2,0.08333333333333333
2822,2673662,4884,8,19.5000,2.1250,1.75,0.07142857142857142
2823,3595868,4884,6,14.0000,4.5000,2.0166666666666666,0.1652892561983471
2824,3316000,4884,10,16.5000,4.1000,2.3,0.21739130434782608
2827,3866136,4884,9,6.8889,5.6667,1.8888888888888888,0.35294117647058826
2833,4140333,5756,8,7.8750,5.3750,1.875,0.06666666666666667
2834,3613306,5756,11,2.6364,5.0909,2.2181818181818183,0.49180327868852464
2835,4155389,5756,7,1.7143,4.7143,1.8571428571428572,0.3076923076923077
2836,4141915,5756,6,0.6667,6.0000,1.6666666666666667,0.3
2842,4064893,2720,65,28.5231,4.5231,0.8338461538461538,0.2952029520295203
2843,692496,2720,66,22.0758,4.6364,3.0939393939393938,0.1811949069539667
2844,1350950,2720,6,10.6667,7.0000,5.166666666666667,0.12903225806451613
2845,116749,2720,26,4.6538,9.5000,5.6038461538461535,0.21962937542896363
2846,1889,2720,19,1.5789,9.6316,8.731578947368419,0.3315250150693189
2847,458650,6749,20,32.0000,2.2000,5.45,0.1651376146788991
2848,4099747,6749,8,8.7500,4.2500,0,0
2849,129077,6749,28,23.5357,5.6071,0.21428571428571427,0.16666666666666666
2850,4052322,6749,36,6.0556,7.7778,4.633333333333334,0.1858513189448441
2851,1931223,6749,17,4.8235,6.4118,3.5411764705882356,0.13289036544850497
2852,1761481,6749,42,2.4048,9.5952,5.357142857142857,0.1688888888888889
2853,1740824,6749,47,4.4255,8.4894,6.085106382978723,0.13986013986013987
2854,1929341,6749,8,2.2500,8.1250,3.625,0.13793103448275862
2855,72545,5995,30,28.3333,4.3000,3.36,0.25793650793650796
2856,2404068,5995,26,9.6154,7.3846,7.946153846153846,0.13552758954501454
2857,3850773,5995,6,1.3333,9.5000,3.516666666666667,0.14218009478672985
2858,24780,6749,64,17.3281,4.2188,0.0046875,3.3333333333333335
2859,3273905,6749,15,7.2667,1.7333,0,0
2860,31050,6749,22,2.9091,9.2727,4.877272727272727,0.2423112767940354
2861,611538,6749,24,0.5000,10.2083,5.041666666666667,0.15702479338842976
2863,3550982,5625,5,0.0000,10.0000,3.2,0.1875
2865,41655,817,10,16.9000,4.9000,0,0
2866,1736442,3806,11,13.3636,5.6364,3.909090909090909,0.18604651162790697
2867,113293,1033,18,27.4444,3.8889,0,0
2868,113288,1033,16,15.4375,4.6250,6.575,0.19011406844106463
2870,1362367,6626,7,16.7143,2.1429,0,0
2873,3604056,12402,9,17.5556,5.2222,5.388888888888889,0.14432989690721648
2874,1954039,1033,20,30.3000,3.0000,0.25,0.6
2875,3567849,1033,20,15.3000,5.4500,7.669999999999999,0.29986962190352023
2877,72909,5995,8,30.7500,4.0000,0,0
2881,3251231,3138,18,12.5000,5.8333,1,0.2222222222222222
2882,14405,3138,22,18.0909,8.5909,6.659090909090909,0.19795221843003413
2883,1935975,3138,26,0.4231,9.3462,4.7384615384615385,0.11363636363636363
2884,1750676,4242,6,22.1667,5.6667,0,0
2886,331457,1477,7,19.4286,6.1429,4.957142857142857,0.20172910662824206
2887,3305727,1477,5,7.4000,6.0000,0.1,0
2888,3895513,4242,20,7.8500,7.0000,0.75,0.13333333333333333
2889,1671617,4242,5,3.4000,4.0000,2.6,0
2890,558482,4242,8,23.2500,4.8750,3.125,0.16
2891,1334654,4437,17,17.5882,3.5882,3,0.2549019607843137
2893,4094301,4437,20,3.2000,8.0000,6.1850000000000005,0.1778496362166532
2895,3556200,4437,17,3.3529,10.0000,4.852941176470588,0.18181818181818182
2896,3916428,4242,8,17.5000,8.8750,6.3,0.15873015873015872
2897,3832505,10480,6,21.5000,3.8333,5.166666666666667,0.1935483870967742
2898,1886826,10480,9,13.1111,4.1111,1.3333333333333333,0.5
2899,4201457,10480,6,7.6667,7.3333,8.666666666666666,0.09615384615384616
2900,3874941,40,5,0.8000,6.2000,5.2,0.15384615384615385
2906,986868,5068,12,17.7500,5.0833,0.08333333333333333,0
2907,3384323,5068,7,3.1429,8.5714,8.028571428571428,0.19572953736654802
2908,3974272,4242,13,11.3077,4.7692,4.230769230769231,0.2727272727272727
2909,3974269,4242,7,6.1429,7.0000,6.428571428571429,0.4
2914,78316,4242,9,24.4444,3.8889,2.3333333333333335,0.14285714285714285
2915,1740853,6749,31,18.0000,1.4839,0,0
2916,1931225,6749,29,4.9655,8.0000,4.9655172413793105,0.25
2917,3736695,6749,10,11.8000,5.6000,1.3,0.15384615384615385
2918,3915705,4242,8,19.1250,4.0000,3.875,0.12903225806451613
2919,570422,3138,15,26.4000,3.1333,0,0
2920,1318672,3138,8,4.3750,6.8750,0,0
2922,1003875,9733,9,14.2222,2.1111,2.677777777777778,0.12448132780082986
2924,3909004,9733,9,7.8889,6.5556,0,0
2925,1953625,9733,13,6.3846,8.6154,9.115384615384615,0.18565400843881857
2931,3384326,5068,6,5.8333,7.1667,0,0
2933,3640630,5068,5,6.0000,6.4000,2.3,0.17391304347826086
2934,3671881,208,6,22.6667,1.8333,3.6666666666666665,0.18181818181818182
2936,3333213,208,6,10.5000,3.1667,0.16666666666666666,0
2937,3604174,208,7,26.7143,5.0000,0,0
2940,4133143,208,5,21.0000,5.4000,7.8,0.28205128205128205
2941,4147041,208,5,6.2000,8.6000,4,0.1
2942,4087889,208,10,2.0000,9.0000,3.63,0.08264462809917356
2944,13565,2788,10,18.2000,1.1000,0,0
2946,125607,2788,6,14.0000,6.0000,2,0.08333333333333333
2947,4168606,2788,5,0.2000,5.8000,1.8199999999999998,0
2948,3461924,2788,12,0.5000,9.9167,6.75,0.13580246913580246
2951,4102269,10920,15,30.1333,2.0667,1.5333333333333334,0.2608695652173913
2952,4210116,10920,6,14.1667,7.3333,4,0.08333333333333333
2953,4210124,10920,7,5.2857,6.0000,1.4285714285714286,0.2
2954,1600283,10920,16,6.5625,8.4375,7,0.1875
2955,4102271,10920,12,0.6667,9.6667,6.583333333333333,0.1518987341772152
2956,3711876,817,20,33.8000,2.8500,0.4,0.125
2957,3790294,817,26,6.0000,7.9615,5.653846153846154,0.23129251700680273
2959,3328917,817,14,3.0714,8.2857,8.142857142857142,0.13157894736842105
2960,756367,817,25,3.1200,8.3200,7.575999999999999,0.1795142555438226
